transaction,category
vijay sales,Shopping
adidas*,Shopping
entertainment/shop,Entertainment
big bazaar,Groceries
Petrol,Fuel
adabi power,Utilities
health.com,Health
practo/shop,Health
Samsung Store,Shopping
Den,Utilities
amazon prime,Entertainment
bpcl/shop,Fuel
one plus,Shopping
prime video india,Entertainment
plystation,Entertainment
adani power*,Utilities
  chevron  ,Fuel
mcdonalds,Food & Dining
petrol #6073,Fuel
JIO SAAVN,Entertainment
Target,Groceries
bescom-store,Utilities
medical 961 main st,Health
amazon/shop,Shopping
  petrol pump  ,Fuel
mcdonalds.com,Food & Dining
rainbow hospital,Health
igl,Utilities
bangalore etro,Transportation
kokilaben #3121,Health
manipal hospital store 499,Health
ebay #7009,Shopping
bharat petroleum-store,Fuel
EN,Entertainment
more megastore 993 main st,Groceries
mega cabs-store,Transportation
target,Groceries
indraprastha gas 573 main st,Utilities
supermarket 177 main st,Groceries
pantaloons-store,Shopping
Att,Utilities
shell india*,Fuel
target-store,Shopping
apsrtc.com,Transportation
  phone  ,Utilities
  dunkin  ,Food & Dining
jiomart,Groceries
nature's basket/shop,Groceries
reEBOK,Shopping
mi store/shop,Shopping
lunchbox,Food & Dining
macys,Shopping
Aha,Entertainment
tatacliq,Shopping
hindustan petroleum 110 main st,Fuel
PETROL,Fuel
dmrc.com,Transportation
breach candy 353 main st,Health
SUPER BAZAR,Groceries
farE,Transportation
rail/shop,Transportation
wendys.com,Food & Dining
iocl 561 main st,Fuel
  apollo pharmacy  ,Health
tikona store 48,Utilities
entertainment*,Entertainment
BP,Fuel
oneplus store #9176,Shopping
dominos india 524 main st,Food & Dining
max fashion.com,Shopping
hyderabad metro-store,Transportation
box8/shop,Food & Dining
hoichoi-store,Entertainment
games #8482,Entertainment
McDonALds,Food & Dining
gas station 217 main st,Fuel
cinepolis.com,Entertainment
aster*,Health
BUS,Transportation
croma.com,Shopping
games the shop.com,Entertainment
uber india 778 main st,Transportation
BATA,Shopping
moti mahal 791 main st,Food & Dining
FAASOS,Food & Dining
mfine 269 main st,Health
medicie,Health
bharat petroleum 889 main st,Fuel
blusart,Transportation
amazon prime 392 main st,Entertainment
  kfc india  ,Food & Dining
  telecom  ,Utilities
jabong-store,Shopping
Aldi,Groceries
voot/shop,Entertainment
iNternEt,Utilities
banglore metro,Transportation
faz india,Shopping
jio cinema-store,Entertainment
vodafone idea/shop,Utilities
d2h,Utilities
indiaart,Shopping
trader joes.com,Groceries
sun direct-store,Utilities
soxyliv,Entertainment
airtel digital tv,Utilities
mvvie,Entertainment
hindustan petroleum #109,Fuel
Jio,Utilities
star bazaar-store,Groceries
  sun nxt  ,Entertainment
pspcl-store,Utilities
practo #9104,Health
maru cabs,Transportation
auto gas 982 main st,Fuel
Mcdonalds,Food & Dining
BIRYANI BLUES,Food & Dining
clOuDNIne,Health
WalGREEns,Health
kokilaben*,Health
dominos india.com,Food & Dining
RJ,Utilities
bharat petroleum #2183,Fuel
dish tv*,Utilities
hinduja hospital-store,Health
gametheshop,Entertainment
medicover-store,Health
entertainment,Entertainment
hinduja hospital store 29,Health
sun nxt store 393,Entertainment
apollo clinic-store,Health
bmtc/shop,Transportation
aha #3652,Entertainment
dental,Health
fresh*,Groceries
pracTo,Health
airtel digital tv store 437,Utilities
  mfine  ,Health
paytm mall #3870,Shopping
clinic 677 main st,Health
best #8961,Transportation
Spencers,Groceries
  care  ,Health
Zomato,Food & Dining
ACT BROADBAND,Utilities
bariswa,Food & Dining
SC,Entertainment
DISHTV,Utilities
hpcl,Fuel
reliance petrol.com,Fuel
essar oil 222 main st,Fuel
vodafone idea 12 main st,Utilities
  sahakari bhandar  ,Groceries
reliance petroleum,Fuel
KfC INDia,Food & Dining
meru cabs,Transportation
dunzo.com,Groceries
ajio,Shopping
CARE HOSPITAL,Health
cloudnine #1690,Health
behrouz biryani store 400,Food & Dining
ol cabs,Transportation
biryani blues #293,Food & Dining
  rebel foods  ,Food & Dining
jio,Utilities
fortis hospital/shop,Health
exxon store 234,Fuel
shoppers stop-store,Shopping
Moti Mahal,Food & Dining
Natures Basket,Groceries
bpcl store 491,Fuel
WF,Groceries
  essar oil  ,Fuel
walgreens.com,Health
snapdeal-store,Shopping
Cinepolis,Entertainment
grofers-store,Groceries
Cvs,Health
cAbLE,Utilities
bses 507 main st,Utilities
essar iil,Fuel
hindustan petroleum-store,Fuel
reliance smart-store,Groceries
best.com,Transportation
Vodafone,Utilities
att-store,Utilities
UI,Transportation
theater #586,Entertainment
Nordstrom,Shopping
tata cliq #8459,Shopping
  ovenstory  ,Food & Dining
hotstar/shop,Entertainment
easyday 858 main st,Groceries
aster #8245,Health
manipal hospital,Health
nilgiris,Groceries
d mart,Groceries
panera #5106,Food & Dining
ceNTral,Shopping
24 seven 409 main st,Groceries
Hpcl,Fuel
Indian Oil,Fuel
limeoad,Shopping
OVen stORy,Food & Dining
Moti Mahal,Food & Dining
walmait,Groceries
woodland*,Shopping
maaanagar gas,Utilities
pantaloons,Shopping
indian railways 379 main st,Transportation
Nykaa Fashion,Shopping
fortis hospital,Health
FUEL,Fuel
medicine 661 main st,Health
metro cash,Groceries
exxon*,Fuel
24 even,Groceries
reliance digital/shop,Shopping
chevron 742 main st,Fuel
ajio/shop,Shopping
power,Utilities
vodafone-store,Utilities
phalmeasy,Health
pvr-store,Entertainment
TarGET,Shopping
twenty four seven/shop,Groceries
PC,Entertainment
WALMART,Shopping
shoppers stop*,Shopping
Gamestheshop,Entertainment
pvr 133 main st,Entertainment
you broadband,Utilities
chevron,Fuel
nexfra,Utilities
exxon #1379,Fuel
petrol pump.com,Fuel
netmeds/shop,Health
  puma  ,Shopping
supermarket,Groceries
PETROL,Fuel
sun direct 955 main st,Utilities
d2h #1440,Utilities
subway/shop,Transportation
hotstar store 306,Entertainment
rite aid/shop,Health
aster 241 main st,Health
comcast,Utilities
walgreens-store,Health
SUBWAY INDIA,Food & Dining
udupi,Food & Dining
RS,Groceries
  burger king india  ,Food & Dining
spencer's,Groceries
jiomart.com,Groceries
aiims store 468,Health
metro cash,Groceries
  chaayos  ,Food & Dining
lunchbox-store,Food & Dining
iOCL,Fuel
raYmoND,Shopping
diesel,Fuel
  aldi  ,Groceries
pspcl #8213,Utilities
gas company,Utilities
panera/shop,Food & Dining
fuel,Fuel
zee5/shop,Entertainment
telecom-store,Utilities
med plus/shop,Health
nextra,Utilities
Metro CAsH,Groceries
gas company/shop,Utilities
bURger KinG INDIA,Food & Dining
NB,Groceries
jio bp.com,Fuel
box8,Food & Dining
nayara energy.com,Fuel
onemg*,Health
spar/shop,Groceries
blinkit-store,Groceries
gamestheshoh,Entertainment
marathon store 180,Fuel
  pspcl  ,Utilities
JIO SAAVN,Entertainment
movie*,Entertainment
haldirams.com,Food & Dining
theater-store,Entertainment
CINEMA,Entertainment
  shell india  ,Fuel
adani power.com,Utilities
Super Bazar,Groceries
  best  ,Transportation
sHoPpeRs Stop,Shopping
MEdICaL,Health
metro,Transportation
doctor*,Health
phoe,Utilities
  apollo hospitals  ,Health
kfc,Food & Dining
RH,Health
reliance petroleum,Fuel
concert,Entertainment
aldi,Groceries
max hopital,Health
Trader Joes,Groceries
  indraprastha gas  ,Utilities
nike.com,Shopping
GAMESTHESHOP,Entertainment
You Broadband,Utilities
Zee5,Entertainment
idea,Utilities
Tata Power,Utilities
parkmng,Transportation
Comcast,Utilities
grofers/shop,Groceries
max hospital*,Health
  indian oil  ,Fuel
liberty*,Shopping
retail/shop,Shopping
target #8831,Shopping
mrket,Groceries
  aiims  ,Health
care.com,Health
airtel*,Utilities
wendys store 198,Food & Dining
craftsvilla-store,Shopping
electric-store,Utilities
ovenstory store 41,Food & Dining
onemg,Health
Rite Aid,Health
gasOLINe,Fuel
WOW MOMO,Food & Dining
ola*,Transportation
dishtv,Utilities
dart,Groceries
srl diagnostics.com,Health
paytm movies store 12,Entertainment
Aldi,Groceries
lyft.com,Transportation
shoppers stop,Shopping
mnru cabs,Transportation
kfc indIa,Food & Dining
tata powbr,Utilities
cvs,Health
bmtc*,Transportation
pubix,Groceries
jiocinema store 376,Entertainment
BHARAt PeTroLEUm,Fuel
gail,Utilities
msrtc store 224,Transportation
TARGET,Groceries
MCDONALDS,Food & Dining
paytm mcvies,Entertainment
SONY LIV,Entertainment
zepto-store,Groceries
pharmeasy,Health
udupi store 115,Food & Dining
burger,Food & Dining
cvs/shop,Health
phrmacy,Health
vodafone idea/shop,Utilities
paytm movies #4999,Entertainment
med plus,Health
  mahanagar gas  ,Utilities
hotstar,Entertainment
SWIGGY,Food & Dining
uber*,Transportation
more.com,Groceries
games the shop 604 main st,Entertainment
igl,Utilities
cable/shop,Utilities
Retail,Shopping
mubai metro,Transportation
AUTO GAS,Fuel
DomiNoS,Food & Dining
Costco,Groceries
shell store 328,Fuel
fresh menu #7963,Food & Dining
ccd,Food & Dining
Paytm Movies,Entertainment
apollo clinic/shop,Health
medisover,Health
adidas-store,Shopping
bkanervala,Food & Dining
mobikwik 903 main st,Transportation
BM,Transportation
dmart,Groceries
burger*,Food & Dining
youtube music*,Entertainment
gaana-store,Entertainment
spotify india 314 main st,Entertainment
the burger club*,Food & Dining
kibs hospital,Health
indian oil 593 main st,Fuel
croma*,Shopping
spotify/shop,Entertainment
dining,Food & Dining
bp-store,Fuel
elctric,Utilities
mahanagar gas 935 main st,Utilities
raymond*,Shopping
inwtamart,Groceries
wynk music 188 main st,Entertainment
dtc 264 main st,Transportation
woodland,Shopping
namma metro,Transportation
  chai point  ,Food & Dining
poorvika-store,Shopping
Bharat Petroleum,Fuel
HULU,Entertainment
sunoco*,Fuel
alt balaji #6268,Entertainment
narayana health 623 main st,Health
chevron,Fuel
jiosaavn store 430,Entertainment
electric,Utilities
amazon,Shopping
jio #6063,Utilities
airtel #4190,Utilities
TATACLIQ,Shopping
bata.com,Shopping
sony liv,Entertainment
tatacliq 559 main st,Shopping
clinic,Health
diesel,Fuel
hulu store 459,Entertainment
dining #9866,Food & Dining
games the shop-store,Entertainment
medplus,Health
naaptol,Shopping
PUMA,Shopping
spencer's-store,Groceries
grofers/shop,Groceries
  tata sky  ,Utilities
red bus.com,Transportation
twenty four seven store 329,Groceries
reliance pdwer,Utilities
gaana store 315,Entertainment
xbox store 204,Entertainment
yasaoda,Health
hinduqa hospital,Health
SaFeWaY,Groceries
gamestheshp,Entertainment
cloudnine*,Health
nayara energy #1319,Fuel
jio/shop,Utilities
CH,Health
kims rospital,Health
  westside  ,Shopping
chai point/shop,Food & Dining
central,Shopping
medicine,Health
hulu-store,Entertainment
nextra #6104,Utilities
comcast.com,Utilities
mall-store,Shopping
gasoline #645,Fuel
cxnepolis,Entertainment
miraj cinemas-store,Entertainment
DI,Food & Dining
lilavati 589 main st,Health
kfc.com,Food & Dining
  comcast  ,Utilities
ovenstory 83 main st,Food & Dining
miraj cinemas-store,Entertainment
lyft 439 main st,Transportation
wegmans,Groceries
med plus/shop,Health
mahanagar gas #7284,Utilities
zepto.com,Groceries
blu sart,Transportation
panera-store,Food & Dining
gaana,Entertainment
lyft.com,Transportation
Hinduja Hospital,Health
Gasoline,Fuel
diesel 710 main st,Fuel
wegmans,Groceries
biryani blues/shop,Food & Dining
nayara energy-store,Fuel
parkifg,Transportation
lilavoti,Health
spencers*,Groceries
  hindustan petroleum  ,Fuel
wockhardt*,Health
subway/shop,Food & Dining
shell india/shop,Fuel
DH,Entertainment
pizza 34 main st,Food & Dining
fab india store 197,Shopping
supermarket,Groceries
MOti mAHAl,Food & Dining
att store 388,Utilities
act fibernet,Utilities
vijay sales,Shopping
safeway #571,Groceries
kokilabee,Health
Voot,Entertainment
fabindia/shop,Shopping
chipotle,Food & Dining
srl diagnostics*,Health
lunhbox,Food & Dining
taco bell india.com,Food & Dining
jio sAAvn,Entertainment
fresh*,Groceries
  paytm movies  ,Entertainment
flipkare,Shopping
box8,Food & Dining
bsnl.com,Utilities
pharmacy,Health
bsrtc,Transportation
barista/shop,Food & Dining
mobil #5745,Fuel
sunoco store 472,Fuel
pharmeasy-store,Health
reliance smart,Groceries
vijay sales,Shopping
bpcl.com,Fuel
parking-store,Transportation
netflix.com,Entertainment
phone.com,Utilities
cAbLE,Utilities
vodafone dea,Utilities
pharmacy 737 main st,Health
pHaRmeasY,Health
Jio Saavn,Entertainment
myntra-store,Shopping
chaayos/shop,Food & Dining
fab india 444 main st,Shopping
cng #1642,Fuel
vodafone store 45,Utilities
STEAM,Entertainment
narayana healzh,Health
erosnow,Entertainment
eros now store 69,Entertainment
irctc,Transportation
  jio saavn  ,Entertainment
payjm bus,Transportation
nIlgiRI's,Groceries
Shoppers Stop,Shopping
spar.com,Groceries
RF,Groceries
entertainment,Entertainment
jioiart,Groceries
nextra,Utilities
  paytm bus  ,Transportation
vodafone idea.com,Utilities
dental #7070,Health
pharmesy,Health
snapdeal store 90,Shopping
bmtc,Transportation
apsrtc.com,Transportation
Parking,Transportation
gamestheshop #2666,Entertainment
irctc 32 main st,Transportation
Fuel,Fuel
udaqn,Shopping
TAXI,Transportation
  diesel  ,Fuel
  ovenstory  ,Food & Dining
udaan #132,Shopping
craftsvilla #7438,Shopping
Indian Railways,Transportation
practo.com,Health
Box8,Food & Dining
amazon prime store 326,Entertainment
  erosnow  ,Entertainment
metro,Transportation
homeshop18,Shopping
rebel foods #1993,Food & Dining
nordstrom #677,Shopping
ralido,Transportation
tACO beLl,Food & Dining
cinepolis store 320,Entertainment
bp*,Fuel
target 770 main st,Groceries
opsrtc,Transportation
redbus/shop,Transportation
MoVIE,Entertainment
spple music india,Entertainment
JIO BP,Fuel
reebok 175 main st,Shopping
cffee,Food & Dining
wynk music,Entertainment
kfc store 462,Food & Dining
rail,Transportation
shll,Fuel
HPCL,Fuel
  raymond  ,Shopping
you broadband-store,Utilities
Verizon,Utilities
  reliance petroleum  ,Fuel
  haldirams  ,Food & Dining
faasos/shop,Food & Dining
aldi.com,Groceries
erosnow store 43,Entertainment
entertainment,Entertainment
panera store 394,Food & Dining
barista*,Food & Dining
parking store 55,Transportation
LYBRATE,Health
one plus-store,Shopping
exxon-store,Fuel
HINDUJA HOSPITAL,Health
snapdeal 451 main st,Shopping
jabong,Shopping
udupi store 320,Food & Dining
nextra/shop,Utilities
gasoline-store,Fuel
reliance jio.com,Utilities
spencer's #7420,Groceries
haldirams/shop,Food & Dining
shell/shop,Fuel
meru cabs 52 main st,Transportation
netmeds.com,Health
SHOPCLUES,Shopping
reliance jio*,Utilities
OVENSTORY,Food & Dining
SD,Health
petrol pump.com,Fuel
UBER INDIA,Transportation
Dmrc,Transportation
supermarket.com,Groceries
bses #5160,Utilities
bigbazaar #3072,Groceries
AMAZON INDIA,Shopping
dmrc store 391,Transportation
dunkin,Food & Dining
naaptol,Shopping
gas comany,Utilities
costco,Groceries
Sun DiRECT,Utilities
max fashion 650 main st,Shopping
dunkin,Food & Dining
act fibernet,Utilities
THE BURGER CLUB,Food & Dining
  bsnl  ,Utilities
water,Utilities
TIkona,Utilities
bigbazaar,Groceries
perol pump,Fuel
albalaji,Entertainment
essar oil #1983,Fuel
frtis hospital,Health
jio*,Utilities
medplus 892 main st,Health
hpcl,Fuel
doctor #8847,Health
poorvika store 54,Shopping
marathon*,Fuel
patm mall,Shopping
pantaloons/shop,Shopping
diesel,Fuel
marathon.com,Fuel
DM,Transportation
bp-store,Fuel
GRocEry,Groceries
MEESHO,Shopping
taco bell #122,Food & Dining
RAPIDO,Transportation
tataliq,Shopping
gas company*,Utilities
maRAtHON,Fuel
movie 165 main st,Entertainment
nilgiris*,Groceries
gamestheshop 137 main st,Entertainment
nilgiris 566 main st,Groceries
subway india 622 main st,Food & Dining
haldirams*,Food & Dining
DInEr,Food & Dining
punjabi dhaba 55 main st,Food & Dining
Sunoco,Fuel
cable,Utilities
manipal hospital*,Health
entertainment.com,Entertainment
spar 3 main st,Groceries
nilgiris*,Groceries
jioxmart,Groceries
lyft #4267,Transportation
pspcl,Utilities
instamart.com,Groceries
starbucks #9774,Food & Dining
gap-store,Shopping
ccffee,Food & Dining
central/shop,Shopping
ksrtc,Transportation
hindustan petroleum*,Fuel
METRO CASH,Groceries
aedbus,Transportation
chevron.com,Fuel
nilgiris,Groceries
mx player.com,Entertainment
box8-store,Food & Dining
ADT,Utilities
Chevron,Fuel
MumbaI metRO,Transportation
safeway,Groceries
limeroad store 240,Shopping
craftsvilla,Shopping
cng.com,Fuel
apna bazaar,Groceries
  bsnl  ,Utilities
rebel foods,Food & Dining
tneb-store,Utilities
bp,Fuel
nature's basket #8295,Groceries
shopclues #5959,Shopping
sahakari bhandar #1660,Groceries
netflix*,Entertainment
  blu smart  ,Transportation
adidas,Shopping
vodafone idea.com,Utilities
HYDERABAD METRO,Transportation
NYKAA FASHION,Shopping
Bookmyshow,Entertainment
petrol 27 main st,Fuel
CC,Entertainment
shell,Fuel
dominos india 922 main st,Food & Dining
BURGER KING INDIA,Food & Dining
wendys,Food & Dining
dominos india/shop,Food & Dining
shop,Shopping
transit*,Transportation
spotify india.com,Entertainment
narayana health.com,Health
phone,Utilities
dominos,Food & Dining
bestbuy 739 main st,Shopping
ksrtc.com,Transportation
panra,Food & Dining
Whole Foods,Groceries
hulu*,Entertainment
disney,Entertainment
erosnow,Entertainment
rail-store,Transportation
raymond.com,Shopping
panera.com,Food & Dining
  redbus  ,Transportation
lybrate,Health
practo.com,Health
NB,Groceries
Dominos India,Food & Dining
Apple Store India,Shopping
cvs #8700,Health
  diner  ,Food & Dining
Kfc,Food & Dining
bsnl.com,Utilities
cloudnine,Health
jio cinema.com,Entertainment
diesel 786 main st,Fuel
jio mlrt,Groceries
safeway #2234,Groceries
udupi.com,Food & Dining
  taco bell india  ,Food & Dining
  care hospital  ,Health
steam,Entertainment
ksRtc,Transportation
FRESHMENU,Food & Dining
2S,Groceries
RD,Shopping
dunzo #2901,Groceries
Best,Transportation
spotify,Entertainment
max hospial,Health
nilgiri's store 110,Groceries
mx player store 277,Entertainment
fabindia #4884,Shopping
hpcl,Fuel
medplus 233 main st,Health
dr lal pathlabs,Health
bigbazaar/shop,Groceries
fresh #6469,Groceries
ola cabs store 136,Transportation
medical store 261,Health
box8/shop,Food & Dining
paytm mall/shop,Shopping
Airtel Digital Tv,Utilities
SPENCER'S,Groceries
Irani Cafe,Food & Dining
Ccd,Food & Dining
jabong*,Shopping
THYROCare,Health
Bookmyshow,Entertainment
TS,Utilities
OS,Shopping
amazon inda,Shopping
jio bp.com,Fuel
wow momo,Food & Dining
aiims/shop,Health
shoppers stop 959 main st,Shopping
pharmacy,Health
essar oil #9469,Fuel
mega cabs/shop,Transportation
d mart store 235,Groceries
whoLE FoodS,Groceries
fuel-store,Fuel
  tatacliq  ,Shopping
medplus,Health
indraprastha gas store 446,Utilities
brusmart,Transportation
parking.com,Transportation
Biryani Blues,Food & Dining
  transport  ,Transportation
GAP,Shopping
aimtel digital tv,Utilities
petrol store 255,Fuel
hotstar store 214,Entertainment
bp #184,Fuel
APNA BAZAAR,Groceries
transit.com,Transportation
  jaslok  ,Health
hoichoi,Entertainment
internet*,Utilities
chevron store 458,Fuel
apollo hospitals-store,Health
gail,Utilities
mega cabs.com,Transportation
Bigbasket,Groceries
naaptol #8929,Shopping
AMUSEMENT,Entertainment
narayana health,Health
market.com,Groceries
whole foods/shop,Groceries
unternet,Utilities
indraprastha gas-store,Utilities
hpcl #3855,Fuel
ddmart,Groceries
fab india.com,Shopping
DMART,Groceries
amusement 684 main st,Entertainment
mine,Health
safeway*,Groceries
tneb*,Utilities
chaayos #1170,Food & Dining
apple music india #5317,Entertainment
bp store 101,Fuel
twenty four seven 335 main st,Groceries
autoagas,Fuel
  spar  ,Groceries
restaurnt,Food & Dining
subway*,Food & Dining
OS,Shopping
apple store store 14,Shopping
clinic #1114,Health
SUBWAY,Transportation
hpcl 706 main st,Fuel
cvs*,Health
tata cliq #6051,Shopping
oneplus store.com,Shopping
spectra*,Utilities
cafe/shop,Food & Dining
STARBUCKS,Food & Dining
chevron.com,Fuel
ola,Transportation
aster,Health
Kfc,Food & Dining
indian oil,Fuel
Gasoline,Fuel
  myupchar  ,Health
auto gas #6659,Fuel
medical*,Health
reliance smart store 97,Groceries
amazon india store 488,Shopping
essar oil/shop,Fuel
dominos india #6936,Food & Dining
ReLIance pEtrOL,Fuel
store #7559,Shopping
chipotle.com,Food & Dining
burger king india store 352,Food & Dining
ebay-store,Shopping
fortis #3265,Health
kroger,Groceries
aiims,Health
fuel-store,Fuel
apple music india #6665,Entertainment
train/shop,Transportation
concert-store,Entertainment
dTC,Transportation
WOODLAND,Shopping
namma hetro,Transportation
jiocinema/shop,Entertainment
liberty/shop,Shopping
altbalaji 271 main st,Entertainment
hindustan petroleum/shop,Fuel
games the shop #896,Entertainment
HALDIRAMS,Food & Dining
H&m,Shopping
oostco,Groceries
ovenstoy,Food & Dining
energy/shop,Utilities
shel india,Fuel
  gas station  ,Fuel
biryani blues,Food & Dining
MCDONALDS,Food & Dining
  apsrtc  ,Transportation
essar oil #7140,Fuel
youbroadband,Utilities
  petrol pump  ,Fuel
Bses,Utilities
mumbaimetro,Transportation
tranport,Transportation
tatasky.com,Utilities
zepto*,Groceries
InDiAmarT,Shopping
petrol pump.com,Fuel
  essar oil  ,Fuel
star bazaar 488 main st,Groceries
hndustan petroleum,Fuel
sug nxt,Entertainment
cafe/shop,Food & Dining
jiocinema #2559,Entertainment
myntra/shop,Shopping
1mg #9807,Health
pamking,Transportation
internet.com,Utilities
TBC,Food & Dining
2S,Groceries
sonyliv store 286,Entertainment
lybrate/shop,Health
raymvnd,Shopping
trader joes #8650,Groceries
snaPDEAl,Shopping
red bus 432 main st,Transportation
apollo hospials,Health
  msrtc  ,Transportation
westside*,Shopping
SPAR,Groceries
netmEdS,Health
apollo ulinic,Health
wockhardt/shop,Health
ZeE5,Entertainment
SWIGGY,Food & Dining
irai cafe,Food & Dining
igl/shop,Utilities
metro cash store 458,Groceries
  chennai metro  ,Transportation
Whole FOodS,Groceries
verizon #7135,Utilities
reliance jio.com,Utilities
deebok,Shopping
PAYTM MOVIES,Entertainment
dmart-store,Groceries
NILGIRIS,Groceries
nykaa*,Shopping
jio cinema*,Entertainment
torrent power,Utilities
haldiram/shop,Food & Dining
parking*,Transportation
playstation*,Entertainment
jiosaavn*,Entertainment
  transit  ,Transportation
mahanagar gas-store,Utilities
amusement store 238,Entertainment
youtube music.com,Entertainment
  bpcl  ,Fuel
jio Bp,Fuel
  nextra  ,Utilities
GASOLINE,Fuel
TWEnTY FOuR SeVEN,Groceries
yakhoda,Health
fortis hospital,Health
subwy,Food & Dining
essar oil-store,Fuel
PUBLIX,Groceries
hpcl*,Fuel
fabindia 70 main st,Shopping
Reliance Power,Utilities
paytm mll,Shopping
biryani blues,Food & Dining
shell,Fuel
  you broadband  ,Utilities
  airtel digital tv  ,Utilities
verizon #1781,Utilities
zomato #5599,Food & Dining
SunOCO,Fuel
retail 533 main st,Shopping
dining*,Food & Dining
yashoda/shop,Health
  steam  ,Entertainment
fabindia,Shopping
PrImE ViDeO iNDiA,Entertainment
BIG BASKET,Groceries
hyderabad metro,Transportation
ChipoTle,Food & Dining
pvr #2384,Entertainment
box8*,Food & Dining
wegmans store 345,Groceries
cafe coffee day #9577,Food & Dining
twenty four seven 570 main st,Groceries
iani cafe,Food & Dining
  shell  ,Fuel
disney hotstar #7897,Entertainment
wOCkhARdT,Health
  shoppers stop  ,Shopping
d mart*,Groceries
sony liv,Entertainment
diner/shop,Food & Dining
trader joes-store,Groceries
fresh menu,Food & Dining
breach candy.com,Health
MedicOVEr,Health
erosnow-store,Entertainment
walmart-store,Groceries
reliance trends.com,Shopping
MX PLAYER,Entertainment
wockhardt,Health
telecom store 51,Utilities
restaurant #7670,Food & Dining
parking*,Transportation
Xbox,Entertainment
BSES,Utilities
sun direct store 82,Utilities
rapido,Transportation
cloudnine*,Health
tata power 119 main st,Utilities
jiocinema,Entertainment
practo.com,Health
walmart #2339,Groceries
act broadband #4483,Utilities
reliance trends,Shopping
redbus #623,Transportation
book my show,Entertainment
shopcgues,Shopping
lilavati store 202,Health
WENDYS,Food & Dining
playstation*,Entertainment
hindustan petrolum,Fuel
natures basket.com,Groceries
fuel #3819,Fuel
reliancx fresh,Groceries
sunoco,Fuel
TRAder JOES,Groceries
rediance trends,Shopping
rail/shop,Transportation
MFinE,Health
sonyliv #9602,Entertainment
NOrdstrOm,Shopping
shell india,Fuel
moil,Fuel
  tata cliq  ,Shopping
tata power*,Utilities
jio mart,Groceries
coffeg,Food & Dining
Netmeds,Health
  saravana bhavan  ,Food & Dining
bsnl 105 main st,Utilities
aLTbAlaJi,Entertainment
  spencers  ,Groceries
WhOlE fOoDs,Groceries
Myupchar,Health
ajio,Shopping
ebay/shop,Shopping
haldirams.com,Food & Dining
Croma,Shopping
bestbuy*,Shopping
redbs,Transportation
more-store,Groceries
burger king india,Food & Dining
wockhardt,Health
  coffee  ,Food & Dining
energy #5874,Utilities
narayana health,Health
dining store 120,Food & Dining
LIFESTYLE STORES,Shopping
wow momo/shop,Food & Dining
bikanervala 965 main st,Food & Dining
auto gas,Fuel
bp,Fuel
  ajio  ,Shopping
behrouz biryani.com,Food & Dining
yashoda,Health
SPOTIFY INDIA,Entertainment
altbalaji 642 main st,Entertainment
PETroL pumP,Fuel
mega cabs #967,Transportation
best*,Transportation
kims hospital #4984,Health
exxon,Fuel
MC,Transportation
Hoichoi,Entertainment
PP,Fuel
cable store 282,Utilities
decathon india,Shopping
sony riv,Entertainment
spencers 286 main st,Groceries
box8 #6555,Food & Dining
  verizon  ,Utilities
jabong,Shopping
sonyliv 818 main st,Entertainment
bus,Transportation
pharacy,Health
WENDYS,Food & Dining
SRL DIAGNOSTICS,Health
aha-store,Entertainment
scravana bhavan,Food & Dining
dmart.com,Groceries
rebel foods 380 main st,Food & Dining
bistro.com,Food & Dining
zara,Shopping
twenty hour seven,Groceries
spotify/shop,Entertainment
msrtc #1912,Transportation
act fibernet,Utilities
Exxon,Fuel
parking #7867,Transportation
narayana health/shop,Health
aster*,Health
TBC,Food & Dining
Meru Cabs,Transportation
Airtel Digital Tv,Utilities
disney+ hotstar #3558,Entertainment
bsnl,Utilities
